1260.5351743645733,889.1789993414355
831.1844388332114,798.9927728749501
781.2380178197659,771.2350792674453
760.2965015440385,756.1155157299587
748.0485709626389,747.426134812639
740.061562040114,739.6877116190956
734.1238173054167,736.8028805720934
729.3893223301887,729.7992987158241
725.0447401080856,727.0618593246539
722.1362345649793,723.455402901494
719.1467698373247,721.3768835704772
716.4835770011665,718.433051077336
714.196778246647,717.350346246201
711.796396834619,714.8336487805412
709.896672381982,713.5026438728761
707.6014520922892,709.8221586539307
705.9877213847739,708.1920675068694
705.0329715908604,707.7728686084645
703.2393910539097,706.0975325499526
701.6356604159672,704.1196592725953
700.1795859669802,703.0689836625555
699.0906428789103,701.551456097729
697.6565207531204,700.7985433845678
696.7692306285828,699.8341150493146
695.7535444654683,699.0654140137918
694.8202547519495,699.2316229910125
694.0530064148292,697.6663758980727
693.0224251686299,696.5494622228725
692.4594767508377,696.526998432869
691.7815506491459,695.3702680550762
690.7548598268777,694.9354925691123
690.2000950133663,694.9514583750587
689.540364837446,693.7633550999071
688.9267542651507,692.4591059441722
687.9982034716479,692.0337508969895
687.8477608851788,691.6053001082877
687.3951828886205,690.5377295772429
686.5063689910185,690.0846426861043
685.7607674914287,689.3102968332298
685.4190935852813,689.472395122757
