191.2944793701172,151.037109375
142.9544219970703,134.8185272216797
132.93614196777344,128.56378173828125
128.32701110839844,126.49729919433594
126.50220489501953,126.9914321899414
124.32331848144531,124.35920715332031
122.51318359375,123.5324935913086
120.95372009277344,121.7428207397461
119.0722885131836,118.88013458251953
117.38292694091797,119.251220703125
116.695556640625,116.49695587158203
115.50851440429688,115.22200775146484
115.00161743164062,113.84754943847656
113.90630340576172,114.11235046386719
112.80494689941406,115.48919677734375
112.75062561035156,113.5895004272461
111.56095886230469,111.71650695800781
110.95951080322266,111.38679504394531
110.97905731201172,111.20714569091797
110.04100036621094,110.828857421875
109.64045715332031,110.05863189697266
109.84090423583984,110.98704528808594
109.46273803710938,109.68012237548828
108.3221206665039,109.67851257324219
108.43171691894531,109.43893432617188
107.791748046875,109.62203216552734
107.33480072021484,108.70291137695312
106.98391723632812,110.52667236328125
107.26017761230469,112.06892395019531
106.42296600341797,108.04753112792969
106.82695770263672,108.25569915771484
106.86680603027344,107.87234497070312
106.71440887451172,107.46932220458984
106.11213684082031,108.83007049560547
105.9949951171875,107.67127227783203
105.63965606689453,109.18173217773438
105.83497619628906,106.70022583007812
105.55751037597656,109.41976928710938
105.42647552490234,107.28348541259766
105.4889144897461,108.47425079345703
104.85846710205078,105.74295043945312
104.7843246459961,106.77406311035156
104.42786407470703,106.68730926513672
104.63607788085938,106.21468353271484
104.56250762939453,108.0582504272461
104.53759002685547,105.71089935302734
104.22557830810547,106.17183685302734
103.99903106689453,106.83251190185547
104.39444732666016,107.05658721923828
103.90546417236328,105.77735900878906
103.95732879638672,105.10943603515625
103.86922454833984,106.58944702148438
103.42560577392578,106.58568572998047
104.0139389038086,107.48371124267578
103.11988830566406,105.7703628540039
103.74298858642578,107.78597259521484
103.0730972290039,106.15216064453125
103.29957580566406,106.93342590332031
102.82793426513672,106.45514678955078
103.17266845703125,105.31173706054688
102.61387634277344,105.74488830566406
103.18156433105469,105.92411041259766
102.66278076171875,106.05878448486328
102.39180755615234,104.35520935058594
102.62250518798828,105.90625
102.92573547363281,105.19073486328125
102.68094635009766,106.8896255493164
102.5322494506836,105.98609924316406
102.40056610107422,105.8756332397461
102.2424545288086,106.12179565429688
102.78646087646484,105.71771240234375
102.32109069824219,106.44876098632812
102.20923614501953,105.6334457397461
102.0217056274414,106.07067108154297
102.26066589355469,105.18718719482422
102.08020782470703,105.08040618896484
102.02960968017578,105.64288330078125
101.82991790771484,105.72930908203125
101.77452850341797,105.32574462890625
102.03428649902344,107.18341064453125
101.74830627441406,105.81017303466797
102.0804672241211,106.4858627319336
101.80477905273438,104.76445007324219
101.26589965820312,105.59112548828125
101.6101303100586,105.67610931396484
101.5511703491211,105.38908386230469
101.33866882324219,104.37077331542969
101.55276489257812,104.0501480102539
101.47293853759766,104.63959503173828
101.3830795288086,105.15829467773438
101.25888061523438,106.7658462524414
101.63887023925781,105.33594512939453
100.96251678466797,104.88910675048828
101.43204498291016,105.2120590209961
101.1690444946289,105.36585998535156
100.7308349609375,104.13032531738281
101.30474853515625,105.60530853271484
100.97998046875,104.72183990478516
101.02820587158203,105.27835845947266
101.08555603027344,103.98709869384766
