0,0.0,4.385821342468262,0.002
1000,0.5927083492279053,1.40111243724823,0.002
2000,0.604687511920929,1.3200794458389282,0.002
3000,0.6140625476837158,1.261003017425537,0.002
4000,0.6171875596046448,1.2716896533966064,0.002
5000,0.6270833611488342,1.235350489616394,0.00192
6000,0.6395833492279053,1.2008036375045776,0.00192
7000,0.6468750238418579,1.1912955045700073,0.00192
8000,0.635937511920929,1.1939551830291748,0.00192
9000,0.6187500357627869,1.2379813194274902,0.00192
10000,0.6635416746139526,1.1548432111740112,0.0018432
11000,0.635937511920929,1.1949656009674072,0.0018432
12000,0.6291667222976685,1.2084791660308838,0.0018432
13000,0.6338542103767395,1.205320119857788,0.0018432
14000,0.6390625238418579,1.222317099571228,0.0018432
15000,0.6255208849906921,1.2041064500808716,0.0017694719999999998
16000,0.643750011920929,1.161534070968628,0.0017694719999999998
17000,0.651562511920929,1.1440306901931763,0.0017694719999999998
18000,0.6588541865348816,1.1217272281646729,0.0017694719999999998
19000,0.6078125238418579,1.249898076057434,0.0017694719999999998
20000,0.6484375596046448,1.1263257265090942,0.0016986931199999998
21000,0.6369792222976685,1.1590625047683716,0.0016986931199999998
22000,0.6453125476837158,1.139816403388977,0.0016986931199999998
23000,0.6442708373069763,1.190624475479126,0.0016986931199999998
24000,0.6468750238418579,1.1680183410644531,0.0016986931199999998
25000,0.6598958969116211,1.1175448894500732,0.0016307453951999997
26000,0.6526042222976685,1.1700289249420166,0.0016307453951999997
27000,0.6552083492279053,1.1616102457046509,0.0016307453951999997
28000,0.6656250357627869,1.1038951873779297,0.0016307453951999997
29000,0.6406250596046448,1.1416449546813965,0.0016307453951999997
30000,0.6531250476837158,1.1490472555160522,0.0015655155793919996
31000,0.6630208492279053,1.1146297454833984,0.0015655155793919996
32000,0.6484375596046448,1.1430433988571167,0.0015655155793919996
33000,0.6442708373069763,1.1472365856170654,0.0015655155793919996
34000,0.6312500238418579,1.1761627197265625,0.0015655155793919996
35000,0.6255208849906921,1.2597241401672363,0.0015028949562163195
36000,0.6458333730697632,1.1481400728225708,0.0015028949562163195
