147680.47396578,1008.0275769382456
928.0450419116307,884.206162594425
856.3174817692344,842.7050545455995
826.1638734876069,821.1372267231553
808.9070948617015,806.1664309823387
797.23361839977,797.9170933341748
788.2808063549572,792.542436323607
782.1607599857435,780.1843966049693
780.3628128246258,777.952045035314
1.300608659806863e+17,263803250104520.88
13569678517421.316,1151215.749502134
892534.8951650718,45663.16566071171
20129.424645838997,8545.256628414747
6559.925745884568,5181.315055016929
6921.237289823234,4599.992934364025
4986.969194909872,4099.752462745328
3890.34308262256,3732.091712835103
4019.895107121156,3854.7628208675387
3808.8270637017936,3599.4042321915526
3576.305282184442,3497.736578144498
3484.58333710105,3471.583243136498
3442.4113225549195,3477.357889121187
3400.091931921692,3337.318415649537
3327.801458289623,3279.043142988175
3275.719784931474,3310.6338710540776
3209.4622618300573,3164.531693709051
3154.310735458467,3110.671550896319
3101.4245364567464,3181.5637078543336
3063.5293131200374,3037.4601435084364
3016.0979766512537,2988.827371240939
2982.487118239956,2964.6419769278073
4276.764358632655,11907.174881907098
4892.241307690692,3542.1730081387386
3120.921946782748,2983.9439305793157
2968.131206729379,2924.7674333690015
2910.7304009697136,2876.979295056855
2876.948908405045,2842.53685497653
2838.6067394341408,2799.641844057855
2783.383026115865,2734.4754385907167
2690.960852649486,2623.705647341448
