190.082275390625,155.65013122558594
143.3428192138672,138.1852264404297
133.05206298828125,129.40695190429688
128.88803100585938,126.44970703125
125.96503448486328,124.74659729003906
124.29000854492188,123.23375701904297
122.06998443603516,121.92428588867188
120.72842407226562,118.69242095947266
119.11201477050781,119.8548812866211
117.95133972167969,119.06238555908203
116.92440032958984,115.5490493774414
115.87035369873047,117.09677124023438
114.95634460449219,115.6396713256836
113.92979431152344,115.80220794677734
113.66410827636719,113.65799713134766
113.29438018798828,112.29570007324219
111.85569763183594,114.40058135986328
111.38914489746094,111.0486068725586
111.13507843017578,112.61822509765625
110.56892395019531,110.89315795898438
110.12664031982422,112.07640075683594
110.27163696289062,109.52892303466797
109.71427917480469,111.991943359375
109.0669937133789,110.8213119506836
108.87201690673828,109.05912017822266
108.45182037353516,111.38951110839844
107.97847747802734,110.08196258544922
107.81527709960938,109.20308685302734
107.24627685546875,107.92608642578125
107.11465454101562,108.03607177734375
107.22342681884766,109.32903289794922
106.64908599853516,108.39069366455078
106.41814422607422,108.54118347167969
106.40935516357422,108.55943298339844
105.85099029541016,108.02001953125
106.0163803100586,108.47578430175781
106.22364807128906,108.47339630126953
105.754638671875,107.80924987792969
105.5894546508789,107.95150756835938
105.29428100585938,107.3578109741211
